play_id,play_type,down,distance,yards_to_goal,yard_line,ppa,scoring,home,away,offense_score,defense_score,period,clock_minutes,clock_seconds,week,opponent,season,team,player_name,draft_year
401012773.0,Pass Incompletion,,,75.0,25.0,-0.5469141006469727,False,Washington State,Oregon,27.0,20.0,4,6,34,8,Oregon,2018,Washington State,Gardner Minshew II,2019
401012773.0,Pass Incompletion,,,42.0,58.0,-1.8418183326721191,False,Washington State,Oregon,27.0,17.0,4,12,12,8,Oregon,2018,Washington State,Gardner Minshew II,2019
401012773.0,Pass Incompletion,,,49.0,51.0,-0.6350147724151611,False,Washington State,Oregon,27.0,17.0,4,12,55,8,Oregon,2018,Washington State,Gardner Minshew II,2019
401012773.0,Pass Reception,,,52.0,48.0,1.095353364944458,False,Washington State,Oregon,27.0,17.0,4,13,7,8,Oregon,2018,Washington State,Gardner Minshew II,2019
401012773.0,Pass Reception,,,57.0,43.0,-0.10310912132263184,False,Washington State,Oregon,27.0,17.0,4,13,49,8,Oregon,2018,Washington State,Gardner Minshew II,2019
401012773.0,Pass Reception,,,71.0,29.0,1.019705891609192,False,Washington State,Oregon,27.0,17.0,4,14,55,8,Oregon,2018,Washington State,Gardner Minshew II,2019
401012773.0,Interception Return,,,70.0,30.0,-2.28936505317688,False,Washington State,Oregon,27.0,10.0,3,5,41,8,Oregon,2018,Washington State,Gardner Minshew II,2019
401012773.0,Pass Incompletion,,,76.0,24.0,-1.3422513008117676,False,Washington State,Oregon,27.0,7.0,3,11,9,8,Oregon,2018,Washington State,Gardner Minshew II,2019
401012773.0,Pass Incompletion,,,76.0,24.0,-1.0843355655670166,False,Washington State,Oregon,27.0,7.0,3,11,14,8,Oregon,2018,Washington State,Gardner Minshew II,2019
401012773.0,Pass Reception,,,75.0,25.0,-0.714836835861206,False,Washington State,Oregon,27.0,7.0,3,11,42,8,Oregon,2018,Washington State,Gardner Minshew II,2019
401012773.0,Passing Touchdown,,,15.0,85.0,2.829127788543701,True,Washington State,Oregon,27.0,0.0,2,0,41,8,Oregon,2018,Washington State,Gardner Minshew II,2019
401012773.0,Pass Reception,,,24.0,76.0,0.6876828670501709,False,Washington State,Oregon,20.0,0.0,2,0,48,8,Oregon,2018,Washington State,Gardner Minshew II,2019
401012773.0,Pass Reception,,,32.0,68.0,0.8035995960235596,False,Washington State,Oregon,20.0,0.0,2,0,59,8,Oregon,2018,Washington State,Gardner Minshew II,2019
401012773.0,Pass Reception,,,35.0,65.0,-0.12000417709350586,False,Washington State,Oregon,20.0,0.0,2,1,12,8,Oregon,2018,Washington State,Gardner Minshew II,2019
401012773.0,Pass Reception,,,58.0,50.0,0.07734084129333496,False,Washington State,Oregon,20.0,0.0,2,1,20,8,Oregon,2018,Washington State,Gardner Minshew II,2019
401012773.0,Pass Incompletion,,,58.0,42.0,-0.4355933666229248,False,Washington State,Oregon,20.0,0.0,2,1,43,8,Oregon,2018,Washington State,Gardner Minshew II,2019
401012773.0,Passing Touchdown,,,6.0,94.0,3.0989627838134766,True,Washington State,Oregon,20.0,0.0,2,2,59,8,Oregon,2018,Washington State,Gardner Minshew II,2019
401012773.0,Pass Reception,,,7.0,93.0,-0.9098694324493408,False,Washington State,Oregon,13.0,0.0,2,3,41,8,Oregon,2018,Washington State,Gardner Minshew II,2019
401012773.0,Pass Reception,,,8.0,92.0,-0.5405879020690918,False,Washington State,Oregon,13.0,0.0,2,4,30,8,Oregon,2018,Washington State,Gardner Minshew II,2019
401012773.0,Pass Reception,,,18.0,82.0,1.9224424362182617,False,Washington State,Oregon,13.0,0.0,2,4,55,8,Oregon,2018,Washington State,Gardner Minshew II,2019
401012773.0,Pass Reception,,,18.0,82.0,-0.7386102676391602,False,Washington State,Oregon,13.0,0.0,2,5,29,8,Oregon,2018,Washington State,Gardner Minshew II,2019
401012773.0,Pass Reception,,,31.0,69.0,0.27609729766845703,False,Washington State,Oregon,13.0,0.0,2,6,34,8,Oregon,2018,Washington State,Gardner Minshew II,2019
401012773.0,Pass Reception,,,33.0,67.0,-0.2511405944824219,False,Washington State,Oregon,13.0,0.0,2,7,8,8,Oregon,2018,Washington State,Gardner Minshew II,2019
401012773.0,Pass Reception,,,46.0,54.0,0.3746984004974365,False,Washington State,Oregon,13.0,0.0,2,8,28,8,Oregon,2018,Washington State,Gardner Minshew II,2019
401012773.0,Pass Reception,,,59.0,41.0,1.2319694757461548,False,Washington State,Oregon,13.0,0.0,2,9,35,8,Oregon,2018,Washington State,Gardner Minshew II,2019
401012773.0,Pass Reception,,,62.0,38.0,-0.6701089143753052,False,Washington State,Oregon,13.0,0.0,2,10,20,8,Oregon,2018,Washington State,Gardner Minshew II,2019
401012773.0,Passing Touchdown,,,16.0,84.0,2.3528618812561035,True,Washington State,Oregon,13.0,0.0,2,12,22,8,Oregon,2018,Washington State,Gardner Minshew II,2019
401012773.0,Pass Reception,,,27.0,73.0,1.5692973136901855,False,Washington State,Oregon,7.0,0.0,2,13,27,8,Oregon,2018,Washington State,Gardner Minshew II,2019
401012773.0,Pass Incompletion,,,27.0,73.0,-0.7794756889343262,False,Washington State,Oregon,7.0,0.0,2,13,52,8,Oregon,2018,Washington State,Gardner Minshew II,2019
401012773.0,Pass Reception,,,43.0,57.0,0.6110689640045166,False,Washington State,Oregon,7.0,0.0,2,14,53,8,Oregon,2018,Washington State,Gardner Minshew II,2019
401012773.0,Pass Reception,,,53.0,47.0,0.6780595779418945,False,Washington State,Oregon,7.0,0.0,1,0,52,8,Oregon,2018,Washington State,Gardner Minshew II,2019
401012773.0,Pass Reception,,,64.0,36.0,0.33829164505004883,False,Washington State,Oregon,7.0,0.0,1,2,0,8,Oregon,2018,Washington State,Gardner Minshew II,2019
401012773.0,Pass Reception,,,72.0,28.0,0.5073680877685547,False,Washington State,Oregon,7.0,0.0,1,2,22,8,Oregon,2018,Washington State,Gardner Minshew II,2019
401012773.0,Pass Reception,,,79.0,21.0,0.32662177085876465,False,Washington State,Oregon,7.0,0.0,1,3,10,8,Oregon,2018,Washington State,Gardner Minshew II,2019
401012773.0,Pass Reception,,,38.0,62.0,1.1954281330108643,False,Washington State,Oregon,0.0,0.0,1,5,10,8,Oregon,2018,Washington State,Gardner Minshew II,2019
401012773.0,Pass Reception,,,59.0,41.0,0.6814053058624268,False,Washington State,Oregon,0.0,0.0,1,6,54,8,Oregon,2018,Washington State,Gardner Minshew II,2019
401012773.0,Interception Return,,,11.0,89.0,-4.506870746612549,False,Washington State,Oregon,0.0,0.0,1,10,5,8,Oregon,2018,Washington State,Gardner Minshew II,2019
401012773.0,Pass Incompletion,,,11.0,89.0,-0.8174693584442139,False,Washington State,Oregon,0.0,0.0,1,10,15,8,Oregon,2018,Washington State,Gardner Minshew II,2019
401012773.0,Pass Reception,,,12.0,88.0,-0.5058507919311523,False,Washington State,Oregon,0.0,0.0,1,10,34,8,Oregon,2018,Washington State,Gardner Minshew II,2019
401012773.0,Pass Reception,,,20.0,80.0,1.4994823932647705,False,Washington State,Oregon,0.0,0.0,1,11,9,8,Oregon,2018,Washington State,Gardner Minshew II,2019
401012773.0,Pass Incompletion,,,20.0,80.0,-0.7889997959136963,False,Washington State,Oregon,0.0,0.0,1,11,19,8,Oregon,2018,Washington State,Gardner Minshew II,2019
401012773.0,Pass Reception,,,29.0,71.0,0.7630009651184082,False,Washington State,Oregon,0.0,0.0,1,12,21,8,Oregon,2018,Washington State,Gardner Minshew II,2019
401012773.0,Pass Reception,,,34.0,66.0,0.18437957763671875,False,Washington State,Oregon,0.0,0.0,1,12,56,8,Oregon,2018,Washington State,Gardner Minshew II,2019
401012773.0,Pass Reception,,,37.0,63.0,-0.22655367851257324,False,Washington State,Oregon,0.0,0.0,1,13,19,8,Oregon,2018,Washington State,Gardner Minshew II,2019
401012773.0,Pass Reception,,,57.0,43.0,1.8254066705703735,False,Washington State,Oregon,0.0,0.0,1,14,6,8,Oregon,2018,Washington State,Gardner Minshew II,2019
401012773.0,Pass Reception,,,60.0,40.0,-0.7975524663925171,False,Washington State,Oregon,0.0,0.0,1,14,52,8,Oregon,2018,Washington State,Gardner Minshew II,2019
401012779.0,Pass Incompletion,,,25.0,25.0,0.12558746337890625,False,Stanford,Washington State,38.0,38.0,4,0,28,9,Stanford,2018,Washington State,Gardner Minshew II,2019
401012779.0,Pass Reception,,,32.0,32.0,0.45693373680114746,False,Stanford,Washington State,38.0,38.0,4,0,32,9,Stanford,2018,Washington State,Gardner Minshew II,2019
401012779.0,Pass Reception,,,67.0,67.0,2.3091073036193848,False,Stanford,Washington State,38.0,38.0,4,0,53,9,Stanford,2018,Washington State,Gardner Minshew II,2019
401012779.0,Pass Reception,,,75.0,75.0,0.36927568912506104,False,Stanford,Washington State,38.0,38.0,4,1,10,9,Stanford,2018,Washington State,Gardner Minshew II,2019
401012779.0,Passing Touchdown,,,3.0,3.0,0.9866995811462402,True,Stanford,Washington State,38.0,31.0,4,4,28,9,Stanford,2018,Washington State,Gardner Minshew II,2019
401012779.0,Pass Reception,,,24.0,24.0,1.3907067775726318,False,Stanford,Washington State,31.0,31.0,4,5,8,9,Stanford,2018,Washington State,Gardner Minshew II,2019
401012779.0,Pass Incompletion,,,36.0,36.0,-0.3759174346923828,False,Stanford,Washington State,31.0,31.0,4,7,38,9,Stanford,2018,Washington State,Gardner Minshew II,2019
401012779.0,Pass Reception,,,51.0,51.0,1.4590380191802979,False,Stanford,Washington State,31.0,31.0,4,7,50,9,Stanford,2018,Washington State,Gardner Minshew II,2019
401012779.0,Pass Reception,,,54.0,54.0,-0.3745241165161133,False,Stanford,Washington State,31.0,31.0,4,8,20,9,Stanford,2018,Washington State,Gardner Minshew II,2019
401012779.0,Pass Reception,,,67.0,67.0,0.7222957611083984,False,Stanford,Washington State,31.0,31.0,4,9,6,9,Stanford,2018,Washington State,Gardner Minshew II,2019
401012779.0,Passing Touchdown,,,7.0,7.0,2.783414840698242,True,Stanford,Washington State,31.0,31.0,4,12,26,9,Stanford,2018,Washington State,Gardner Minshew II,2019
401012779.0,Pass Reception,,,12.0,12.0,-0.5028896331787109,False,Stanford,Washington State,24.0,31.0,4,13,55,9,Stanford,2018,Washington State,Gardner Minshew II,2019
401012779.0,Pass Reception,,,24.0,24.0,0.9823863506317139,False,Stanford,Washington State,24.0,31.0,4,14,25,9,Stanford,2018,Washington State,Gardner Minshew II,2019
401012779.0,Pass Reception,,,37.0,37.0,1.0811219215393066,False,Stanford,Washington State,24.0,31.0,3,0,0,9,Stanford,2018,Washington State,Gardner Minshew II,2019
401012779.0,Pass Reception,,,50.0,50.0,0.715752124786377,False,Stanford,Washington State,24.0,31.0,3,0,40,9,Stanford,2018,Washington State,Gardner Minshew II,2019
401012779.0,Pass Reception,,,58.0,58.0,0.6695858240127563,False,Stanford,Washington State,24.0,31.0,3,1,10,9,Stanford,2018,Washington State,Gardner Minshew II,2019
401012779.0,Pass Reception,,,70.0,70.0,0.876919150352478,False,Stanford,Washington State,24.0,31.0,3,1,39,9,Stanford,2018,Washington State,Gardner Minshew II,2019
401012779.0,Pass Reception,,,82.0,82.0,0.8015371561050415,False,Stanford,Washington State,24.0,31.0,3,2,2,9,Stanford,2018,Washington State,Gardner Minshew II,2019
401012779.0,Pass Reception,,,69.0,69.0,-1.4840312004089355,False,Stanford,Washington State,24.0,31.0,3,4,36,9,Stanford,2018,Washington State,Gardner Minshew II,2019
401012779.0,Pass Reception,,,71.0,71.0,-0.33013033866882324,False,Stanford,Washington State,24.0,31.0,3,5,30,9,Stanford,2018,Washington State,Gardner Minshew II,2019
401012779.0,Pass Reception,,,75.0,75.0,-0.07244530320167542,False,Stanford,Washington State,24.0,31.0,3,6,0,9,Stanford,2018,Washington State,Gardner Minshew II,2019
401012779.0,Pass Reception,,,24.0,24.0,1.568638563156128,False,Stanford,Washington State,17.0,28.0,3,11,20,9,Stanford,2018,Washington State,Gardner Minshew II,2019
401012779.0,Pass Reception,,,37.0,37.0,2.095902919769287,False,Stanford,Washington State,17.0,28.0,3,11,54,9,Stanford,2018,Washington State,Gardner Minshew II,2019
401012779.0,Pass Reception,,,52.0,52.0,1.3379254341125488,False,Stanford,Washington State,17.0,28.0,3,13,3,9,Stanford,2018,Washington State,Gardner Minshew II,2019
401012779.0,Pass Reception,,,64.0,64.0,0.806768536567688,False,Stanford,Washington State,17.0,28.0,3,14,10,9,Stanford,2018,Washington State,Gardner Minshew II,2019
401012779.0,Pass Reception,,,75.0,75.0,0.23739145696163177,False,Stanford,Washington State,17.0,28.0,3,14,50,9,Stanford,2018,Washington State,Gardner Minshew II,2019
401012779.0,Pass Reception,,,13.0,13.0,-0.05011272430419922,False,Stanford,Washington State,14.0,28.0,2,0,6,9,Stanford,2018,Washington State,Gardner Minshew II,2019
401012779.0,Pass Reception,,,67.0,67.0,3.39680814743042,False,Stanford,Washington State,14.0,28.0,2,0,20,9,Stanford,2018,Washington State,Gardner Minshew II,2019
401012779.0,Pass Incompletion,,,67.0,67.0,-0.384779155254364,False,Stanford,Washington State,14.0,28.0,2,0,34,9,Stanford,2018,Washington State,Gardner Minshew II,2019
401012779.0,Pass Reception,,,75.0,75.0,0.26183897256851196,False,Stanford,Washington State,14.0,28.0,2,0,45,9,Stanford,2018,Washington State,Gardner Minshew II,2019
401012779.0,Pass Incompletion,,,38.0,38.0,-1.4992161989212036,False,Stanford,Washington State,14.0,21.0,2,5,42,9,Stanford,2018,Washington State,Gardner Minshew II,2019
401012779.0,Pass Reception,,,51.0,51.0,1.368551254272461,False,Stanford,Washington State,14.0,21.0,2,6,0,9,Stanford,2018,Washington State,Gardner Minshew II,2019
401012779.0,Pass Incompletion,,,46.0,46.0,-0.44110965728759766,False,Stanford,Washington State,14.0,21.0,2,6,54,9,Stanford,2018,Washington State,Gardner Minshew II,2019
401012779.0,Pass Reception,,,55.0,55.0,1.0216501951217651,False,Stanford,Washington State,14.0,21.0,2,7,15,9,Stanford,2018,Washington State,Gardner Minshew II,2019
401012779.0,Pass Reception,,,67.0,67.0,1.5161046981811523,False,Stanford,Washington State,14.0,21.0,2,7,45,9,Stanford,2018,Washington State,Gardner Minshew II,2019
401012779.0,Pass Reception,,,75.0,75.0,0.8731051683425903,False,Stanford,Washington State,14.0,21.0,2,9,16,9,Stanford,2018,Washington State,Gardner Minshew II,2019
401012779.0,Pass Reception,,,81.0,81.0,-1.941867709159851,False,Stanford,Washington State,14.0,14.0,2,12,20,9,Stanford,2018,Washington State,Gardner Minshew II,2019
401012779.0,Sack,,,71.0,71.0,-2.1469433307647705,False,Stanford,Washington State,14.0,14.0,1,0,30,9,Stanford,2018,Washington State,Gardner Minshew II,2019
401012779.0,Pass Reception,,,75.0,75.0,-0.46945515275001526,False,Stanford,Washington State,14.0,14.0,1,1,5,9,Stanford,2018,Washington State,Gardner Minshew II,2019
401012779.0,Pass Incompletion,,,75.0,75.0,-0.635714054107666,False,Stanford,Washington State,14.0,14.0,1,1,17,9,Stanford,2018,Washington State,Gardner Minshew II,2019
401012779.0,Passing Touchdown,,,4.0,4.0,2.17574405670166,True,Stanford,Washington State,14.0,7.0,1,5,23,9,Stanford,2018,Washington State,Gardner Minshew II,2019
401012779.0,Pass Reception,,,8.0,8.0,-0.5119876861572266,False,Stanford,Washington State,7.0,7.0,1,6,0,9,Stanford,2018,Washington State,Gardner Minshew II,2019
401012779.0,Pass Incompletion,,,8.0,8.0,-0.6900262832641602,False,Stanford,Washington State,7.0,7.0,1,6,10,9,Stanford,2018,Washington State,Gardner Minshew II,2019
401012779.0,Pass Reception,,,19.0,19.0,1.0197196006774902,False,Stanford,Washington State,7.0,7.0,1,6,30,9,Stanford,2018,Washington State,Gardner Minshew II,2019
401012779.0,Pass Reception,,,23.0,23.0,-0.013504505157470703,False,Stanford,Washington State,7.0,7.0,1,7,25,9,Stanford,2018,Washington State,Gardner Minshew II,2019
401012779.0,Pass Reception,,,38.0,38.0,2.1059083938598633,False,Stanford,Washington State,0.0,7.0,1,8,50,9,Stanford,2018,Washington State,Gardner Minshew II,2019
401012779.0,Pass Reception,,,71.0,71.0,2.7394824028015137,False,Stanford,Washington State,0.0,7.0,1,9,51,9,Stanford,2018,Washington State,Gardner Minshew II,2019
401012779.0,Pass Reception,,,75.0,75.0,-0.3637532591819763,False,Stanford,Washington State,0.0,7.0,1,11,0,9,Stanford,2018,Washington State,Gardner Minshew II,2019
401012785.0,Passing Touchdown,,,10.0,90.0,2.785264015197754,True,Washington State,California,19.0,13.0,4,0,32,10,California,2018,Washington State,Gardner Minshew II,2019
401012785.0,Pass Reception,,,34.0,66.0,2.1704835891723633,False,Washington State,California,13.0,13.0,4,0,45,10,California,2018,Washington State,Gardner Minshew II,2019
401012785.0,Pass Reception,,,57.0,43.0,1.551797866821289,False,Washington State,California,13.0,13.0,4,1,20,10,California,2018,Washington State,Gardner Minshew II,2019
401012785.0,Pass Reception,,,61.0,39.0,-0.0914463996887207,False,Washington State,California,13.0,13.0,4,1,45,10,California,2018,Washington State,Gardner Minshew II,2019
401012785.0,Pass Reception,,,69.0,31.0,-0.8477945923805237,False,Washington State,California,13.0,13.0,4,2,25,10,California,2018,Washington State,Gardner Minshew II,2019
401012785.0,Pass Incompletion,,,13.0,87.0,-0.9756553173065186,False,Washington State,California,13.0,13.0,4,3,36,10,California,2018,Washington State,Gardner Minshew II,2019
401012785.0,Pass Incompletion,,,13.0,87.0,-0.7031092643737793,False,Washington State,California,13.0,13.0,4,3,44,10,California,2018,Washington State,Gardner Minshew II,2019
401012785.0,Pass Reception,,,30.0,70.0,1.384218454360962,False,Washington State,California,13.0,13.0,4,4,30,10,California,2018,Washington State,Gardner Minshew II,2019
401012785.0,Pass Incompletion,,,30.0,70.0,-0.6344482898712158,False,Washington State,California,13.0,13.0,4,4,50,10,California,2018,Washington State,Gardner Minshew II,2019
401012785.0,Pass Reception,,,35.0,65.0,0.28136324882507324,False,Washington State,California,13.0,13.0,4,5,45,10,California,2018,Washington State,Gardner Minshew II,2019
401012785.0,Pass Reception,,,52.0,48.0,1.5683367252349854,False,Washington State,California,13.0,13.0,4,6,0,10,California,2018,Washington State,Gardner Minshew II,2019
401012785.0,Pass Reception,,,80.0,20.0,0.8581501841545105,False,Washington State,California,13.0,13.0,4,7,30,10,California,2018,Washington State,Gardner Minshew II,2019
401012785.0,Pass Incompletion,,,55.0,45.0,-1.3880927562713623,False,Washington State,California,13.0,13.0,4,13,40,10,California,2018,Washington State,Gardner Minshew II,2019
401012785.0,Pass Reception,,,60.0,40.0,-0.5035620927810669,False,Washington State,California,13.0,13.0,4,14,0,10,California,2018,Washington State,Gardner Minshew II,2019
401012785.0,Sack,,,54.0,46.0,-1.5465757846832275,False,Washington State,California,13.0,13.0,4,14,55,10,California,2018,Washington State,Gardner Minshew II,2019
401012785.0,Pass Reception,,,76.0,24.0,1.4957633018493652,False,Washington State,California,13.0,13.0,3,1,30,10,California,2018,Washington State,Gardner Minshew II,2019
401012785.0,Pass Reception,,,77.0,23.0,-0.6069418787956238,False,Washington State,California,13.0,13.0,3,2,0,10,California,2018,Washington State,Gardner Minshew II,2019
401012785.0,Pass Incompletion,,,60.0,40.0,-1.7694075107574463,False,Washington State,California,13.0,10.0,3,7,50,10,California,2018,Washington State,Gardner Minshew II,2019
401012785.0,Pass Reception,,,66.0,34.0,-0.0640573501586914,False,Washington State,California,13.0,10.0,3,9,0,10,California,2018,Washington State,Gardner Minshew II,2019
401012785.0,Pass Reception,,,86.0,14.0,-0.12863558530807495,False,Washington State,California,13.0,10.0,3,10,38,10,California,2018,Washington State,Gardner Minshew II,2019
401012785.0,Pass Incompletion,,,19.0,81.0,0.146712064743042,False,Washington State,California,10.0,10.0,2,0,6,10,California,2018,Washington State,Gardner Minshew II,2019
401012785.0,Pass Incompletion,,,19.0,81.0,-0.4174036979675293,False,Washington State,California,10.0,10.0,2,0,11,10,California,2018,Washington State,Gardner Minshew II,2019
401012785.0,Pass Reception,,,23.0,77.0,-0.11275267601013184,False,Washington State,California,10.0,10.0,2,0,17,10,California,2018,Washington State,Gardner Minshew II,2019
401012785.0,Pass Reception,,,51.0,49.0,2.0050106048583984,False,Washington State,California,10.0,10.0,2,0,22,10,California,2018,Washington State,Gardner Minshew II,2019
401012785.0,Pass Reception,,,70.0,30.0,-0.8156253695487976,False,Washington State,California,10.0,7.0,2,2,10,10,California,2018,Washington State,Gardner Minshew II,2019
401012785.0,Pass Incompletion,,,65.0,35.0,-0.6487416625022888,False,Washington State,California,10.0,7.0,2,2,22,10,California,2018,Washington State,Gardner Minshew II,2019
401012785.0,Pass Reception,,,69.0,31.0,-0.004947066307067871,False,Washington State,California,10.0,7.0,2,2,45,10,California,2018,Washington State,Gardner Minshew II,2019
401012785.0,Pass Reception,,,80.0,20.0,0.43348103761672974,False,Washington State,California,10.0,7.0,2,3,20,10,California,2018,Washington State,Gardner Minshew II,2019
401012785.0,Pass Reception,,,16.0,84.0,0.9234957695007324,False,Washington State,California,3.0,7.0,2,7,17,10,California,2018,Washington State,Gardner Minshew II,2019
401012785.0,Pass Reception,,,29.0,71.0,0.9761240482330322,False,Washington State,California,3.0,7.0,2,7,47,10,California,2018,Washington State,Gardner Minshew II,2019
401012785.0,Pass Reception,,,43.0,57.0,1.601893663406372,False,Washington State,California,3.0,7.0,2,8,11,10,California,2018,Washington State,Gardner Minshew II,2019
401012785.0,Pass Reception,,,51.0,49.0,0.3332000970840454,False,Washington State,California,3.0,7.0,2,8,57,10,California,2018,Washington State,Gardner Minshew II,2019
401012785.0,Pass Incompletion,,,51.0,49.0,-0.6007581949234009,False,Washington State,California,3.0,7.0,2,9,12,10,California,2018,Washington State,Gardner Minshew II,2019
401012785.0,Interception Return,,,58.0,42.0,0.49459266662597656,False,Washington State,California,3.0,0.0,1,0,46,10,California,2018,Washington State,Gardner Minshew II,2019
401012785.0,Pass Incompletion,,,58.0,42.0,-0.9458518028259277,False,Washington State,California,3.0,0.0,1,0,54,10,California,2018,Washington State,Gardner Minshew II,2019
401012785.0,Pass Reception,,,62.0,38.0,-0.22532296180725098,False,Washington State,California,3.0,0.0,1,1,32,10,California,2018,Washington State,Gardner Minshew II,2019
401012785.0,Pass Reception,,,75.0,25.0,0.9679712057113647,False,Washington State,California,3.0,0.0,1,2,0,10,California,2018,Washington State,Gardner Minshew II,2019
401012785.0,Pass Incompletion,,,34.0,66.0,-4.2134175300598145,False,Washington State,California,3.0,0.0,1,3,51,10,California,2018,Washington State,Gardner Minshew II,2019
401012785.0,Pass Reception,,,36.0,64.0,-0.431715726852417,False,Washington State,California,3.0,0.0,1,4,17,10,California,2018,Washington State,Gardner Minshew II,2019
401012785.0,Pass Reception,,,43.0,57.0,-0.4818291664123535,False,Washington State,California,3.0,0.0,1,5,37,10,California,2018,Washington State,Gardner Minshew II,2019
401012785.0,Pass Reception,,,58.0,42.0,0.9320108890533447,False,Washington State,California,3.0,0.0,1,6,20,10,California,2018,Washington State,Gardner Minshew II,2019
401012785.0,Pass Reception,,,70.0,30.0,1.3173778057098389,False,Washington State,California,3.0,0.0,1,6,45,10,California,2018,Washington State,Gardner Minshew II,2019
401012785.0,Pass Incompletion,,,70.0,30.0,-0.7838907241821289,False,Washington State,California,3.0,0.0,1,7,8,10,California,2018,Washington State,Gardner Minshew II,2019
401012785.0,Pass Incompletion,,,12.0,88.0,-1.1710078716278076,False,Washington State,California,0.0,0.0,1,10,39,10,California,2018,Washington State,Gardner Minshew II,2019
401012785.0,Pass Reception,,,8.0,92.0,-1.5239803791046143,False,Washington State,California,0.0,0.0,1,11,25,10,California,2018,Washington State,Gardner Minshew II,2019
401012785.0,Pass Reception,,,9.0,91.0,-0.5696201324462891,False,Washington State,California,0.0,0.0,1,11,51,10,California,2018,Washington State,Gardner Minshew II,2019
401012785.0,Pass Reception,,,29.0,71.0,1.14085054397583,False,Washington State,California,0.0,0.0,1,13,0,10,California,2018,Washington State,Gardner Minshew II,2019
401012785.0,Pass Reception,,,41.0,59.0,1.3003389835357666,False,Washington State,California,0.0,0.0,1,13,10,10,California,2018,Washington State,Gardner Minshew II,2019
401012785.0,Pass Incompletion,,,41.0,59.0,-0.6352012157440186,False,Washington State,California,0.0,0.0,1,13,19,10,California,2018,Washington State,Gardner Minshew II,2019
401012785.0,Pass Reception,,,57.0,43.0,1.117863655090332,False,Washington State,California,0.0,0.0,1,14,0,10,California,2018,Washington State,Gardner Minshew II,2019
401012785.0,Pass Reception,,,72.0,28.0,1.8136839866638184,False,Washington State,California,0.0,0.0,1,14,30,10,California,2018,Washington State,Gardner Minshew II,2019
401012788.0,Pass Reception,,,26.0,26.0,0.32843446731567383,False,Colorado,Washington State,31.0,7.0,4,1,30,11,Colorado,2018,Washington State,Gardner Minshew II,2019
401012788.0,Pass Reception,,,32.0,32.0,-0.014569520950317383,False,Colorado,Washington State,31.0,7.0,4,2,0,11,Colorado,2018,Washington State,Gardner Minshew II,2019
401012788.0,Pass Incompletion,,,3.0,3.0,-0.6998038291931152,False,Colorado,Washington State,24.0,7.0,4,3,51,11,Colorado,2018,Washington State,Gardner Minshew II,2019
401012788.0,Pass Incompletion,,,3.0,3.0,-0.3564305305480957,False,Colorado,Washington State,24.0,7.0,4,3,55,11,Colorado,2018,Washington State,Gardner Minshew II,2019
401012788.0,Pass Reception,,,19.0,19.0,1.6227598190307617,False,Colorado,Washington State,24.0,7.0,4,4,33,11,Colorado,2018,Washington State,Gardner Minshew II,2019
401012788.0,Pass Reception,,,26.0,26.0,0.16114330291748047,False,Colorado,Washington State,24.0,7.0,4,5,0,11,Colorado,2018,Washington State,Gardner Minshew II,2019
401012788.0,Pass Reception,,,31.0,31.0,-0.45065951347351074,False,Colorado,Washington State,24.0,7.0,4,6,8,11,Colorado,2018,Washington State,Gardner Minshew II,2019
401012788.0,Pass Reception,,,36.0,36.0,-0.00170135498046875,False,Colorado,Washington State,24.0,7.0,4,6,52,11,Colorado,2018,Washington State,Gardner Minshew II,2019
401012788.0,Pass Reception,,,57.0,57.0,1.669142246246338,False,Colorado,Washington State,24.0,7.0,4,7,30,11,Colorado,2018,Washington State,Gardner Minshew II,2019
401012788.0,Pass Reception,,,66.0,66.0,-0.5262115001678467,False,Colorado,Washington State,24.0,7.0,4,9,30,11,Colorado,2018,Washington State,Gardner Minshew II,2019
401012788.0,Pass Incompletion,,,66.0,66.0,-1.3494704961776733,False,Colorado,Washington State,24.0,7.0,4,12,6,11,Colorado,2018,Washington State,Gardner Minshew II,2019
401012788.0,Pass Incompletion,,,66.0,66.0,-0.875662088394165,False,Colorado,Washington State,24.0,7.0,4,12,12,11,Colorado,2018,Washington State,Gardner Minshew II,2019
401012788.0,Pass Reception,,,68.0,68.0,-0.36769723892211914,False,Colorado,Washington State,24.0,7.0,4,12,43,11,Colorado,2018,Washington State,Gardner Minshew II,2019
401012788.0,Pass Reception,,,19.0,19.0,0.3786487579345703,False,Colorado,Washington State,17.0,7.0,3,0,0,11,Colorado,2018,Washington State,Gardner Minshew II,2019
401012788.0,Pass Incompletion,,,28.0,28.0,-0.8101711273193359,False,Colorado,Washington State,17.0,7.0,3,0,40,11,Colorado,2018,Washington State,Gardner Minshew II,2019
401012788.0,Pass Reception,,,78.0,78.0,2.4808006286621094,False,Colorado,Washington State,17.0,7.0,3,1,36,11,Colorado,2018,Washington State,Gardner Minshew II,2019
401012788.0,Pass Reception,,,88.0,88.0,0.6298166513442993,False,Colorado,Washington State,17.0,7.0,3,2,9,11,Colorado,2018,Washington State,Gardner Minshew II,2019
401012788.0,Pass Incompletion,,,25.0,25.0,-2.611531972885132,False,Colorado,Washington State,17.0,7.0,3,4,20,11,Colorado,2018,Washington State,Gardner Minshew II,2019
